Day,Date,Grand Sales,Special Note,High Temp,Low Temp,Flavor,Made,Used,Waste,Usage_Efficiency,Waste_Percentage
Sunday,12/29/24,25278.2,None,66,48,WC,26.5,16.5,10,0.622641509,0.377358491
Sunday,12/29/24,25278.2,None,66,48,MT,20,9.5,10.5,0.475,0.525
Sunday,12/29/24,25278.2,None,66,48,ST,10.5,6.5,4,0.619047619,0.380952381
Sunday,12/29/24,25278.2,None,66,48,FW/WT,6,5.5,0.5,0.916666667,0.083333333
Sunday,12/29/24,25278.2,None,66,48,Lemon,2,1.5,0.5,0.75,0.25
Sunday,12/29/24,25278.2,None,66,48,Extras,58.5,51.5,7,0.88034188,0.11965812
Monday,12/30/24,17894.46,None,65,50,BBC,4,3.5,0.5,0.875,0.125
Monday,12/30/24,17894.46,None,65,50,WC,22,8.5,13.5,0.386363636,0.613636364
Monday,12/30/24,17894.46,None,65,50,MT,19.5,7.5,12,0.384615385,0.615384615
Monday,12/30/24,17894.46,None,65,50,ST,9.5,2,7.5,0.210526316,0.789473684
Monday,12/30/24,17894.46,None,65,50,FW/WT,4,1.5,2.5,0.375,0.625
Monday,12/30/24,17894.46,None,65,50,Lemon,2,1.5,0.5,0.75,0.25
Monday,12/30/24,17894.46,None,65,50,Extras,46,35.5,10.5,0.77173913,0.22826087
Tuesday,12/31/24,13260.68,None,64,47,BBC,3,3,0,1,0
Tuesday,12/31/24,13260.68,None,64,47,WC,17,7,10,0.411764706,0.588235294
Tuesday,12/31/24,13260.68,None,64,47,MT,19,5,14,0.263157895,0.736842105
Tuesday,12/31/24,13260.68,None,64,47,ST,8,3,5,0.375,0.625
Tuesday,12/31/24,13260.68,None,64,47,FW/WT,4,1,3,0.25,0.75
Tuesday,12/31/24,13260.68,None,64,47,Lemon,2,1.5,0.5,0.75,0.25
Tuesday,12/31/24,13260.68,None,64,47,Extras,41,27,14,0.658536585,0.341463415
